Engine Rotation Speed,Engine Temperature,Engine Vibration,Noise,Risk
19064.6,589.45,1.21,138.38,0
19313.3,615.6,1.76,132.1,0
20432.84,1022.44,0.95,125.78,1
20852.3,566.76,1.49,137.0,0
20626.42,586.55,0.99,120.16,0
20386.94,625.23,4.17,132.51,1
20327.95,605.84,1.19,128.06,0
20732.82,593.23,1.22,122.88,0
28193.93,824.62,2.8,143.43,0
20346.38,633.17,1.46,131.26,0
27771.69,759.35,2.52,130.91,0
26886.53,962.0,4.19,131.18,1
20071.52,625.49,1.41,132.91,0
27808.52,926.89,3.84,140.92,1
18804.02,625.34,1.2,135.89,0
28725.69,807.66,2.25,132.08,0
19961.04,1006.49,1.65,135.59,1
20113.75,619.08,0.95,123.9,0
27374.04,857.79,2.3,128.45,0
26774.35,919.46,3.25,133.56,1
27531.5,760.12,2.11,129.15,0
26504.69,939.7,3.73,142.24,1
27327.62,957.71,3.1,137.82,1
19754.22,557.62,1.04,133.1,0
19873.72,562.57,1.69,122.85,0
19726.92,557.57,4.22,141.19,1
19576.19,1014.56,1.48,134.26,1
27296.16,952.98,3.38,142.58,1
20446.48,654.89,1.08,133.56,0
28742.22,779.71,2.45,136.28,0
19877.0,1003.4,1.38,130.03,1
20331.44,635.2,1.25,123.52,0
27341.17,978.4,3.68,137.95,1
26825.92,947.75,3.39,144.04,1
20618.68,592.27,4.39,134.48,1
20167.53,609.48,1.34,122.32,0
20520.86,617.51,1.16,132.9,0
28071.79,775.61,2.75,135.7,0
20953.75,960.68,1.77,125.17,1
28213.88,791.64,2.04,149.37,0
19591.92,556.35,1.29,127.26,0
27263.49,950.23,3.78,140.91,1
20511.42,594.29,1.03,128.59,0
19966.41,578.53,1.4,137.44,0
19884.57,643.6,0.8,133.46,0
27309.81,775.78,2.91,133.98,0
28679.65,769.4,2.55,137.82,0
19919.93,620.14,1.26,126.24,0
19780.79,1008.35,1.21,129.24,1
26670.81,932.16,3.64,137.11,1
19603.43,954.28,1.06,129.86,1
27840.47,772.56,2.23,140.14,0
25822.76,950.55,3.87,142.64,1
20708.21,623.2,1.15,131.54,0
26625.29,960.13,3.34,149.08,1
19766.15,610.4,1.19,132.39,0
19868.67,589.91,1.49,132.31,0
20429.19,610.96,4.09,138.98,1
19685.38,1077.42,0.82,124.58,1
28172.81,908.0,3.47,134.1,1
19889.52,600.81,1.26,119.79,0
20565.26,990.92,1.66,127.37,1
28413.89,824.07,2.53,145.89,0
20260.38,590.17,0.77,131.97,0
28260.8,834.57,2.06,136.76,0
20339.69,565.54,1.4,132.31,0
20145.87,996.42,1.35,130.28,1
20950.13,630.69,1.69,131.96,0
19518.67,580.99,3.32,143.04,1
20158.73,590.01,1.17,127.35,0
20041.22,556.27,1.11,126.24,0
20340.98,590.69,1.3,129.35,0
26017.73,905.57,3.5,137.28,1
26596.17,938.25,3.95,134.6,1
20333.61,1019.51,0.8,125.57,1
28605.82,769.02,2.46,132.55,0
27711.98,992.41,3.49,140.7,1
19592.92,955.04,0.76,130.94,1
20334.72,986.64,0.63,125.17,1
28146.02,882.46,2.52,135.31,0
27392.03,792.63,2.29,125.87,0
27656.89,949.54,3.24,138.93,1
27091.05,918.92,3.63,136.19,1
18957.94,651.74,1.11,131.44,0
20383.04,636.81,1.17,128.98,0
28891.01,788.93,2.49,142.32,0
19406.2,609.29,1.39,132.07,0
20357.27,609.27,4.04,131.94,1
27814.65,818.37,2.67,133.99,0
19767.1,595.47,1.18,127.74,0
20010.44,606.92,0.82,126.92,0
27977.69,795.03,2.29,137.69,0
27958.93,829.6,2.37,139.47,0
19549.7,566.02,1.31,125.78,0
27284.14,982.59,3.6,127.54,1
27136.12,948.28,3.66,133.3,1
20754.16,959.99,1.08,122.73,1
19446.56,1030.04,1.04,123.74,1
20088.85,559.94,1.31,133.05,0
20165.31,973.04,1.24,132.88,1
27731.3,823.24,2.59,141.48,0
28753.26,778.22,3.15,129.98,0
28247.26,766.08,2.56,135.57,0
28232.69,801.3,2.23,132.59,0
26747.85,931.77,2.97,148.7,1
19468.8,612.85,1.14,134.93,0
25994.89,910.28,4.04,148.21,1
28617.23,812.84,2.27,138.24,0
19866.05,968.74,0.95,135.79,1
27621.41,971.82,3.52,148.33,1
19900.96,1029.02,1.46,131.14,1
20069.91,997.15,1.47,138.91,1
20589.04,566.28,4.21,130.25,1
26971.61,923.29,3.33,137.04,1
20636.21,996.52,1.46,130.05,1
27334.68,776.87,2.4,139.97,0
20174.05,588.26,3.97,143.06,1
19298.7,652.49,0.83,126.54,0
26784.44,832.64,2.66,133.61,0
18866.97,589.48,1.13,133.58,0
20466.22,587.55,1.41,144.07,0
26748.57,985.37,3.89,144.32,1
20380.25,547.71,1.02,137.84,0
20075.7,608.95,0.97,133.54,0
19588.79,633.63,1.2,129.95,0
20547.28,637.09,4.56,132.5,1
20127.99,956.42,1.58,134.58,1
19204.93,580.06,0.93,134.05,0
25379.24,958.91,3.5,140.7,1
27792.89,771.66,2.48,130.64,0
27666.03,783.15,2.5,133.64,0
20042.26,578.59,0.65,126.47,0
26666.33,882.74,3.56,136.12,1
26681.89,933.05,4.06,135.75,1
28660.61,751.58,2.95,133.73,0
19990.29,590.9,1.44,121.92,0
20465.44,1044.32,1.56,130.53,1
20695.1,616.73,1.2,123.44,0
20455.11,594.49,0.84,130.28,0
19706.07,606.92,0.86,131.75,0
20055.99,586.3,3.92,141.72,1
27505.19,936.63,3.24,132.79,1
26679.42,942.05,3.23,153.49,1
28130.33,839.53,2.67,135.29,0
26642.97,985.35,3.41,133.82,1
26684.93,967.22,3.47,139.08,1
20107.05,562.63,1.25,131.93,0
28250.12,762.55,2.53,138.7,0
19840.05,1031.73,1.3,129.9,1
26788.08,927.03,3.72,132.31,1
27594.61,970.02,3.49,146.82,1
27704.31,946.23,3.7,143.73,1
27122.56,971.8,3.31,146.43,1
28179.17,736.14,1.94,139.09,0
19897.36,633.56,1.04,127.38,0
19246.54,604.39,3.82,138.15,1
20274.44,592.35,1.16,131.64,0
20007.14,571.38,1.08,133.43,0
28229.94,973.44,3.24,145.68,1
26993.98,916.38,3.48,139.75,1
20336.57,999.15,1.08,127.08,1
27228.18,938.99,3.23,142.87,1
19928.93,610.16,1.51,134.36,0
27872.16,969.91,3.56,142.05,1
26650.2,943.72,3.94,131.82,1
20837.96,616.82,4.12,136.21,1
27976.69,808.21,2.53,127.61,0
20836.68,582.32,0.73,134.08,0
26233.66,916.14,3.79,144.36,1
21265.18,983.16,1.13,126.02,1
19676.74,625.4,4.01,132.39,1
28154.58,779.48,2.5,142.64,0
19447.57,606.62,1.57,127.43,0
27706.86,818.76,2.02,135.85,0
19607.01,560.06,0.65,132.54,0
20360.5,583.64,2.08,125.03,0
27225.08,946.87,4.03,132.6,1
27323.45,929.47,3.1,138.56,1
28005.87,815.82,2.02,130.4,0
19560.14,984.77,1.23,128.64,1
20419.47,581.48,1.03,124.5,0
27797.77,760.61,1.99,130.77,0
26858.42,889.25,3.55,140.17,1
26115.92,940.98,3.64,138.33,1
19951.2,549.5,3.52,135.04,1
20553.23,952.49,1.07,135.14,1
27648.18,822.27,2.67,136.95,0
29209.18,799.07,2.87,129.22,0
20511.29,673.19,1.62,132.82,0
20171.36,613.7,1.37,132.24,0
19937.85,597.64,4.39,131.43,1
20144.89,662.26,1.46,128.37,0
27653.15,826.38,2.24,128.89,0
27659.32,780.23,2.68,130.7,0
27102.19,763.12,1.81,144.01,0
19793.5,572.2,1.19,125.76,0
20165.82,568.59,1.71,132.62,0
26841.45,925.9,3.67,146.95,1
28333.27,820.21,2.22,135.96,0
19587.74,581.74,1.04,124.72,0
19921.0,587.19,0.9,121.73,0
19869.5,600.28,4.09,132.05,1
20139.17,584.72,0.95,127.08,0
20664.77,582.32,3.74,135.49,1
28349.21,813.81,2.5,131.82,0
20775.25,570.05,1.5,128.93,0
19520.61,559.42,0.72,132.06,0
19686.47,636.23,3.76,135.9,1
27527.59,804.95,2.1,131.7,0
26257.41,888.52,3.88,143.08,1
28355.17,965.6,3.56,143.08,1
20022.98,982.72,0.84,132.24,1
19807.16,613.04,1.27,136.27,0
28607.53,857.03,2.02,130.66,0
19860.56,625.35,1.19,122.97,0
26867.04,966.71,4.06,129.29,1
27180.11,966.24,3.2,135.72,1
19970.09,614.81,1.29,120.02,0
19936.04,571.33,0.72,131.02,0
19973.45,583.47,1.25,134.73,0
26864.82,949.18,4.09,143.43,1
27124.8,876.78,3.44,138.97,1
27445.08,769.89,2.22,136.62,0
28132.63,786.91,2.59,139.03,0
27717.15,958.54,2.91,142.3,1
19705.32,625.49,1.31,126.54,0
27735.77,770.59,2.12,135.8,0
20608.58,645.64,1.5,127.84,0
20434.58,626.62,0.97,130.19,0
28133.09,803.35,2.17,136.3,0
20238.18,615.16,1.52,143.8,0
27572.23,835.39,2.66,138.15,0
20453.98,603.7,1.16,128.94,0
18807.85,622.35,1.24,132.14,0
20183.64,655.15,1.13,128.25,0
20078.56,605.29,1.0,130.99,0
28272.63,826.61,2.56,132.91,0
19949.91,996.45,1.06,128.3,1
20574.84,608.9,1.58,131.44,0
19918.65,573.86,1.22,133.69,0
27173.06,964.76,4.12,140.79,1
28073.51,834.11,2.23,133.97,0
20007.95,605.41,4.18,134.82,1
28386.7,768.31,2.29,138.78,0
26421.29,890.57,3.49,144.09,1
20533.34,635.08,1.61,133.24,0
18901.25,1028.06,1.26,128.1,1
26583.2,929.6,3.26,140.96,1
27275.51,928.0,3.41,131.86,1
20595.54,575.44,1.53,127.26,0
20720.97,584.63,1.22,128.45,0
19613.49,573.88,1.42,132.24,0
27256.36,737.17,2.46,132.84,0
20248.12,644.48,4.21,139.05,1
19486.82,1037.68,1.29,129.96,1
27613.64,913.7,3.63,133.15,1
20023.11,1012.47,1.65,131.01,1
20342.93,535.39,1.33,126.81,0
19632.4,649.69,1.13,130.01,0
28890.32,854.89,2.33,136.27,0
19859.71,971.52,1.1,134.25,1
28373.14,827.02,2.71,124.47,0
19507.13,966.79,0.9,130.42,1
21072.91,553.65,0.61,122.5,0
19985.1,1005.74,1.1,131.34,1
20180.82,580.65,1.31,137.69,0
19642.66,615.64,1.3,130.84,0
27832.61,779.12,2.15,133.6,0
25890.72,1022.56,3.95,138.58,1
19875.46,549.81,1.32,133.58,0
27554.51,819.7,2.91,140.32,0
19473.16,567.97,1.49,138.55,0
20251.37,525.2,0.91,138.15,0
19527.55,1009.37,0.9,132.69,1
26458.72,812.04,2.31,140.56,0
27835.28,759.08,2.61,144.42,0
20385.85,514.54,1.54,121.3,0
19360.18,956.27,0.95,132.96,1
20689.23,603.47,1.32,118.9,0
28027.1,954.43,3.08,136.79,1
20282.42,649.07,1.13,130.35,0
19454.03,626.71,1.25,132.77,0
19760.62,610.78,1.9,126.42,0
26846.38,991.07,3.47,144.13,1
19547.13,580.39,1.02,136.87,0
20178.89,616.82,1.52,135.27,0
19715.28,596.28,0.88,129.95,0
20517.96,625.63,4.16,133.21,1
19697.07,651.58,1.8,126.17,0
19538.46,591.92,3.98,126.69,1
20006.96,599.28,1.26,129.28,0
20510.69,662.65,0.72,120.6,0
28143.96,791.98,2.41,129.79,0
19244.98,593.38,1.14,132.7,0
27223.27,830.14,2.05,137.01,0
19882.99,613.99,1.5,129.62,0
19913.69,626.51,1.4,122.12,0
26686.23,888.4,3.61,140.36,1
28019.95,765.72,2.27,126.08,0
20384.1,606.46,1.35,149.63,0
27742.9,830.0,3.12,129.66,0
19964.89,524.33,1.15,135.3,0
27707.02,815.27,2.7,140.64,0
19782.75,590.72,1.27,127.61,0
18924.09,578.43,1.14,125.06,0
25873.6,960.08,3.42,144.85,1
21030.75,636.25,1.51,132.96,0
19789.21,1021.35,1.24,126.25,1
27374.64,932.08,3.05,139.94,1
19995.82,629.28,4.18,135.28,1
19417.28,1034.12,0.8,136.73,1
19969.11,994.9,1.02,133.08,1
20289.53,614.01,4.39,131.67,1
20056.64,556.85,1.48,126.66,0
28413.47,836.78,2.66,139.64,0
20414.66,581.05,1.29,128.18,0
20732.09,629.91,1.28,138.79,0
27487.6,961.08,3.05,139.75,1
19791.28,610.32,1.3,125.51,0
27657.04,921.54,3.82,137.83,1
20249.91,930.27,1.09,130.61,1
26670.49,989.86,3.75,135.43,1
28779.19,779.62,2.53,135.2,0
19275.99,534.04,1.33,127.49,0
19705.33,586.24,1.46,138.39,0
27741.65,793.41,2.72,132.96,0
19910.37,596.7,1.59,126.25,0
20255.37,569.46,3.77,130.1,1
20588.6,655.02,3.47,128.85,1
20398.93,543.8,1.39,124.5,0
20593.69,677.69,1.37,131.63,0
26704.49,963.2,3.03,142.29,1
27153.52,948.46,3.69,138.88,1
26402.91,919.62,2.92,137.25,1
27832.1,935.72,3.35,138.59,1
27334.13,828.23,2.49,141.08,0
27265.18,946.41,3.49,144.53,1
20540.88,560.63,1.39,136.64,0
20233.34,645.63,0.92,138.74,0
26841.78,818.69,2.41,133.91,0
20394.96,629.09,1.3,123.05,0
29593.29,840.33,2.71,130.44,0
28369.88,844.56,2.84,137.51,0
19459.47,618.48,1.38,128.45,0
20470.59,605.76,1.78,135.13,0
19727.86,567.67,3.76,136.13,1
27472.66,933.42,2.94,150.22,1
27545.92,787.33,2.43,133.83,0
27103.93,953.98,3.02,130.93,1
19769.42,622.7,0.78,135.27,0
26781.13,955.46,3.63,139.51,1
26867.73,960.97,2.92,128.08,1
19798.84,510.19,3.75,132.55,1
26439.55,898.86,3.82,130.79,1
19824.29,646.9,0.95,137.66,0
20448.53,638.25,1.4,124.31,0
28498.19,855.73,2.48,129.95,0
20530.91,1032.42,1.27,134.84,1
28306.08,773.03,1.61,132.38,0
28665.17,856.64,2.6,137.53,0
19361.31,1017.33,1.18,127.95,1
20181.22,974.7,1.25,134.46,1
20057.11,604.51,1.09,129.72,0
28024.35,901.24,3.33,140.16,1
19980.22,620.45,1.21,130.15,0
19907.08,609.3,1.18,136.09,0
27279.35,937.86,3.13,135.54,1
20997.83,693.3,1.38,129.08,0
20692.25,607.56,3.6,137.69,1
19685.2,563.02,4.13,127.72,1
27217.61,927.76,3.4,140.61,1
19943.84,593.37,1.38,133.79,0
19891.59,981.22,1.35,129.86,1
20026.13,568.18,0.98,123.58,0
19192.43,634.94,0.98,125.95,0
29055.17,781.26,2.93,136.76,0
26037.22,994.81,3.68,136.17,1
20801.93,620.38,3.53,142.53,1
27331.27,925.31,3.19,144.09,1
20124.73,611.98,1.95,128.62,0
21066.52,541.44,1.15,132.94,0
19802.47,597.71,3.9,127.97,1
27094.04,924.46,3.7,151.05,1
19302.11,617.74,0.98,129.02,0
20498.82,591.4,1.43,128.54,0
19919.36,612.12,1.77,130.87,0
20807.39,590.34,1.6,122.97,0
20262.58,528.34,3.75,131.54,1
28082.48,833.96,2.45,135.75,0
20343.18,574.83,1.22,119.9,0
28042.01,776.32,2.63,135.85,0
20099.81,632.83,1.34,125.69,0
28031.51,815.71,2.14,137.06,0
20627.88,573.16,1.14,127.8,0
19961.88,1034.91,1.02,128.8,1
27487.91,950.27,3.08,144.89,1
19339.56,623.14,1.2,122.28,0
18854.35,956.75,0.73,131.68,1
19271.35,661.21,3.88,134.08,1
28962.42,808.58,2.25,142.33,0
28595.18,791.52,2.7,137.83,0
19065.13,588.34,1.26,132.25,0
19451.89,597.96,1.33,133.7,0
19455.18,576.46,1.09,122.97,0
28357.96,827.35,2.21,137.17,0
27340.95,818.29,2.61,143.77,0
28499.04,801.3,2.19,142.38,0
19406.12,588.08,1.36,130.46,0
20581.58,600.31,0.91,132.31,0
20165.43,643.53,1.46,124.61,0
19891.74,571.82,1.6,134.64,0
26705.04,959.93,3.26,134.87,1
27095.56,915.51,3.44,143.72,1
28723.41,807.32,2.56,145.66,0
20080.29,600.09,1.33,135.95,0
27042.43,970.57,3.59,140.33,1
20775.58,603.47,1.55,130.34,0
27210.33,806.12,2.45,143.39,0
27737.67,822.84,2.05,132.91,0
20253.51,598.28,0.78,126.46,0
19583.76,992.86,1.15,133.9,1
20931.43,603.74,4.33,133.24,1
21082.53,635.72,1.26,135.13,0
20129.94,623.45,0.83,123.4,0
20541.27,580.2,3.95,136.2,1
27028.26,946.25,3.44,145.72,1
26797.6,983.98,3.98,143.22,1
19877.13,591.82,0.39,129.73,0
28056.58,823.84,2.47,132.33,0
27707.89,891.22,2.21,140.74,0
20091.92,680.79,1.3,124.98,0
27595.22,857.06,2.34,144.6,0
26800.92,757.75,1.52,145.56,0
26729.26,946.94,3.7,145.34,1
26919.72,933.34,3.63,148.62,1
19901.54,586.06,1.21,121.27,0
18635.3,600.16,3.86,129.68,1
19226.22,996.12,1.26,138.38,1
20902.17,594.27,1.42,123.53,0
28283.38,832.06,2.18,127.49,0
28657.52,782.91,2.62,134.65,0
19332.07,621.72,1.59,142.94,0
18858.38,593.6,4.14,135.76,1
26989.07,971.22,3.94,139.03,1
19640.78,593.6,1.29,137.38,0
26545.16,972.79,3.31,133.26,1
26144.7,938.21,3.03,132.54,1
19609.9,639.92,0.84,134.47,0
21092.05,617.12,1.03,126.94,0
20518.04,557.31,0.91,128.01,0
27436.41,971.96,3.41,142.02,1
20231.6,558.99,1.45,123.84,0
19860.09,571.06,1.35,126.36,0
19989.72,608.68,0.85,128.9,0
20217.99,524.03,1.4,130.63,0
28107.27,772.26,2.64,135.95,0
20345.07,587.96,1.27,130.06,0
19407.09,980.26,1.4,132.55,1
27554.65,801.67,3.05,141.74,0
27343.58,734.38,2.55,136.2,0
28931.38,781.12,2.71,141.69,0
20200.0,994.98,1.45,131.84,1
20667.74,576.74,3.79,134.2,1
19952.44,590.01,1.11,122.26,0
19841.12,603.5,1.52,122.47,0
20084.33,613.26,0.87,137.05,0
20161.54,592.43,1.11,122.18,0
20226.03,589.32,1.21,133.49,0
19675.31,639.64,1.63,127.0,0
20635.52,980.19,1.11,132.27,1
27673.7,869.53,2.68,138.38,0
20051.46,530.58,1.7,132.21,0
20476.57,608.61,1.02,131.81,0
20497.79,651.1,0.71,121.07,0
26841.66,991.23,3.74,125.28,1
19996.96,625.15,1.22,129.51,0
27254.75,834.76,2.75,137.41,0
27514.8,1009.47,3.79,150.86,1
26903.46,981.51,3.32,143.98,1
19886.67,619.47,3.86,143.59,1
26452.86,786.58,2.49,134.02,0
20570.45,559.08,4.12,131.6,1
19825.29,627.09,4.07,139.54,1
27594.67,771.83,2.48,139.72,0
27931.11,774.93,2.85,129.91,0
25938.0,962.41,4.14,141.41,1
19755.56,647.67,0.83,124.37,0
27031.62,941.72,3.15,130.92,1
27924.83,781.74,2.15,134.79,0
25891.2,914.95,3.17,144.11,1
19079.56,561.61,1.01,130.13,0
19477.6,541.01,1.82,124.48,0
20681.28,649.22,2.15,124.38,0
20000.26,618.04,0.77,118.52,0
19256.31,992.62,1.57,130.68,1
27904.74,808.74,2.6,135.77,0
19580.14,582.02,0.56,127.37,0
20770.66,1030.02,1.43,130.37,1
21643.88,595.77,3.9,135.57,1
20377.83,593.34,0.8,138.84,0
20598.29,595.24,1.19,125.33,0
19496.99,563.57,1.55,133.96,0
19677.55,578.12,3.84,128.17,1
27570.46,800.82,2.73,134.73,0
28049.26,793.99,2.51,148.49,0
20273.55,593.93,1.13,135.49,0
19571.83,581.65,1.54,130.07,0
27796.01,932.37,3.07,143.19,1
27902.71,801.02,2.36,134.09,0
20713.65,587.42,1.43,120.43,0
26822.03,999.44,3.52,140.63,1
28824.6,825.83,2.35,128.3,0
19902.15,631.8,1.18,132.52,0
26710.52,923.11,3.37,141.17,1
27819.48,977.24,3.29,151.05,1
19149.43,1001.22,1.28,130.32,1
20794.92,617.22,1.62,123.29,0
29005.45,788.6,2.24,129.17,0
20189.58,636.91,1.02,118.05,0
20126.0,1007.97,1.51,128.62,1
19641.71,624.29,1.36,134.29,0
20136.56,570.05,1.2,127.33,0
28409.16,791.18,2.25,137.2,0
25877.21,955.86,4.08,138.23,1
20120.98,542.6,0.68,127.19,0
19441.53,958.57,1.41,128.26,1
19745.1,601.03,0.45,126.71,0
19580.39,590.72,1.3,134.88,0
20251.25,573.28,0.77,130.35,0
27498.63,985.46,3.48,138.21,1
19640.58,622.35,1.14,129.68,0
19743.73,575.95,1.1,133.85,0
27893.77,807.51,2.7,129.21,0
28078.17,938.58,3.39,137.19,1
19537.54,998.06,1.26,131.94,1
26216.52,962.21,4.09,135.03,1
19760.24,1038.88,0.65,127.39,1
27077.58,938.05,3.54,140.76,1
27214.88,836.97,2.51,132.55,0
19598.14,585.91,3.91,132.77,1
19608.12,579.28,0.93,125.84,0
19817.11,597.85,3.73,135.72,1
27383.19,937.58,3.64,132.39,1
19832.43,610.27,1.67,134.27,0
19888.4,644.7,0.72,125.86,0
19870.6,647.96,1.37,128.52,0
27903.16,873.89,2.41,137.93,0
20254.94,621.53,4.34,134.68,1
28443.65,801.04,1.96,143.74,0
28355.4,948.09,3.24,132.96,1
27460.51,935.61,3.37,150.93,1
20080.29,640.86,1.13,129.4,0
18750.3,668.73,0.78,121.77,0
28271.25,837.76,2.64,138.16,0
28089.71,838.57,2.3,129.3,0
28190.17,846.05,2.89,139.32,0
20460.9,614.48,1.33,133.03,0
20982.36,601.06,0.99,131.07,0
27665.45,824.12,3.09,131.56,0
28440.24,809.99,2.41,136.16,0
28601.61,783.51,2.58,135.78,0
19381.29,603.28,1.6,131.57,0
19261.19,607.73,1.77,125.58,0
28089.36,794.79,2.8,138.68,0
19843.47,599.98,0.82,133.02,0
27222.92,898.33,3.28,142.06,1
20180.18,572.68,1.58,125.1,0
27665.22,946.38,3.1,137.57,1
21213.09,611.05,4.29,135.9,1
20022.78,618.7,1.41,140.77,0
19448.32,535.41,1.32,142.46,0
20241.03,611.06,1.32,120.36,0
19753.44,643.31,0.82,134.07,0
19758.19,625.25,0.88,117.34,0
19726.88,611.75,0.76,130.92,0
20498.29,586.01,1.39,129.05,0
19716.65,582.01,1.0,126.51,0
20200.12,606.05,0.89,130.23,0
19587.52,563.98,4.38,122.24,1
20524.78,583.94,1.6,130.99,0
20120.38,678.05,1.37,121.2,0
26828.33,984.27,3.85,139.14,1
27838.74,833.55,2.16,133.87,0
26876.71,972.05,3.5,130.76,1
21157.33,543.98,1.41,121.94,0
26803.28,892.72,3.64,149.86,1
20303.47,934.74,1.59,130.68,1
18863.41,603.11,4.26,130.84,1
28278.51,852.32,2.2,141.11,0
25904.01,907.33,3.7,140.07,1
27930.6,733.2,2.49,139.1,0
19822.89,625.15,3.95,134.71,1
28137.26,794.51,2.13,138.18,0
27533.72,855.76,2.58,135.09,0
20385.03,1035.18,1.07,124.3,1
20116.8,1053.5,0.95,128.67,1
19696.18,595.88,1.49,131.04,0
19881.34,630.84,3.88,135.14,1
21006.69,604.1,1.09,130.92,0
20810.94,974.4,0.8,133.16,1
28155.82,819.36,2.63,133.69,0
19727.81,603.33,0.85,131.88,0
19844.69,594.83,3.52,136.78,1
28166.97,788.6,2.67,139.3,0
19809.26,560.39,1.3,128.68,0
19607.01,558.57,1.29,133.61,0
20267.1,578.2,1.51,123.67,0
27867.02,961.53,3.53,138.75,1
26809.18,972.2,3.45,142.08,1
19628.76,585.44,1.57,138.43,0
20357.3,538.5,1.55,128.32,0
20477.63,598.84,1.02,132.96,0
20223.7,584.96,1.07,131.19,0
26859.08,930.89,3.96,132.9,1
19800.37,627.21,3.89,136.31,1
27160.5,980.07,3.97,130.24,1
28039.04,808.13,2.53,131.96,0
19908.71,973.36,1.55,140.58,1
27405.01,928.25,3.52,140.63,1
27636.56,831.36,2.86,130.38,0
20091.73,618.58,4.0,135.95,1
26506.07,971.69,3.53,131.42,1
19079.05,626.76,1.02,133.49,0
19839.81,546.62,0.92,132.38,0
19868.63,552.12,0.98,133.26,0
27575.0,791.64,2.52,137.15,0
28479.75,822.73,2.11,138.31,0
18956.49,582.46,1.19,125.45,0
27285.57,928.3,3.88,135.14,1
19890.16,610.71,1.64,127.41,0
20104.83,585.25,1.44,125.13,0
28078.55,802.06,2.34,139.13,0
26941.71,956.43,3.21,140.8,1
28240.57,808.62,2.32,133.69,0
27928.29,799.02,2.52,139.73,0
26612.52,991.04,4.09,139.8,1
26797.92,950.05,3.54,131.64,1
20115.72,619.39,1.14,125.64,0
20113.73,639.21,0.72,130.92,0
26712.76,976.15,3.65,139.06,1
19934.37,602.31,1.13,126.75,0
26592.05,915.39,3.65,143.18,1
19613.59,592.9,1.05,130.41,0
26187.44,952.49,3.38,147.51,1
27121.04,924.47,3.76,143.85,1
19905.87,635.79,1.51,134.59,0
28348.09,844.14,2.77,140.45,0
20061.76,983.5,1.12,130.62,1
19999.76,601.02,3.85,132.78,1
27639.81,783.34,2.29,140.46,0
27673.29,993.31,3.59,140.16,1
19888.27,621.42,1.34,129.64,0
27097.54,966.12,3.33,139.61,1
29022.47,806.76,1.9,132.4,0
28238.65,806.53,2.26,127.81,0
19770.17,567.6,1.02,130.98,0
20003.59,537.41,1.25,141.06,0
26638.42,961.0,3.26,148.73,1
20436.41,571.02,1.18,128.5,0
20819.98,622.26,1.22,121.99,0
27606.59,965.99,3.31,146.01,1
20279.16,602.28,1.36,125.4,0
19552.33,587.76,0.9,133.26,0
19504.15,581.01,1.26,131.49,0
27214.26,750.63,2.38,130.56,0
21084.97,557.29,0.64,133.92,0
19934.71,613.84,3.87,137.32,1
20341.66,593.72,1.52,141.82,0
27675.93,742.65,2.43,128.22,0
20320.01,1000.69,1.0,129.0,1
19847.69,617.17,4.15,137.36,1
28065.88,810.87,2.5,132.09,0
21012.15,559.1,1.26,126.69,0
19892.22,608.05,4.08,128.98,1
20782.76,598.03,1.03,139.41,0
20017.69,957.4,0.97,127.49,1
20128.09,635.8,0.97,127.51,0
20249.55,549.23,1.15,125.94,0
19726.73,597.07,4.37,146.01,1
20057.15,990.05,0.87,135.54,1
19225.4,645.13,4.36,133.59,1
27453.94,755.81,2.25,133.89,0
28678.36,813.57,2.63,142.79,0
27311.76,1004.16,3.14,137.87,1
26657.59,947.17,3.62,147.88,1
27853.28,788.02,2.05,128.48,0
27285.37,824.74,2.97,135.2,0
20483.59,614.82,1.09,133.71,0
21089.28,605.83,1.16,134.82,0
19988.47,638.36,1.52,124.62,0
20588.01,634.04,4.13,137.54,1
26127.62,918.34,3.4,141.06,1
28163.19,840.83,2.51,136.06,0
28576.47,779.26,2.73,142.56,0
20984.38,1018.19,0.97,132.85,1
19699.03,581.0,0.94,127.29,0
28611.79,840.05,2.51,137.77,0
20218.37,612.13,1.57,124.64,0
26259.21,909.82,3.54,138.37,1
19771.5,947.75,1.22,135.28,1
20528.14,1001.93,1.2,129.93,1
27568.69,961.98,3.59,134.36,1
19999.7,1025.9,1.65,122.46,1
27497.58,978.12,3.75,141.86,1
20306.76,569.32,1.12,121.66,0
20139.54,608.75,0.69,125.11,0
26451.19,939.15,3.93,130.86,1
26699.83,967.81,3.5,142.92,1
20015.75,620.7,1.53,133.46,0
19503.04,1024.59,1.77,131.97,1
20346.74,588.24,1.52,133.09,0
19815.36,604.3,0.67,132.04,0
29052.93,822.92,2.74,135.85,0
20024.66,621.67,1.09,141.94,0
19974.02,998.44,1.1,131.14,1
27465.83,961.86,3.41,136.02,1
19684.88,552.89,4.29,141.98,1
26787.7,961.93,3.36,138.46,1
20120.52,618.12,4.45,134.23,1
20856.02,547.57,1.33,132.38,0
27131.25,926.48,3.36,145.61,1
27191.22,910.64,3.38,139.79,1
27082.21,794.62,2.79,133.17,0
20378.49,572.34,1.46,136.78,0
26759.89,958.07,3.56,139.77,1
28454.38,823.87,2.71,140.79,0
28522.19,902.87,2.53,128.44,0
20074.27,980.95,1.48,130.32,1
19930.96,617.73,1.17,139.71,0
18894.07,646.0,0.77,128.67,0
20027.35,1003.24,1.46,128.61,1
21062.39,639.94,1.78,123.89,0
20958.64,624.87,3.78,133.09,1
